2.3080459,-108.617485,-50.690533
-34.776474,-134.95862,-31.277674
1.714589,-107.29735,-67.92577
-45.120964,-127.87574,23.971985
-15.596459,-102.368164,-86.10406
-16.001217,-143.83173,-42.941555
-20.05395,-95.428856,-87.37155
-17.467827,-116.25235,-58.355354
-8.112679,-85.03246,-50.333405
-4.857997,-99.45393,-50.5477
-26.083021,-90.03314,-89.30336
-15.831309,-92.05472,-74.94237
9.517459,-114.729034,-43.80835
-35.811558,-134.28244,-27.540651
-21.315094,-138.34615,-26.408197
-2.388314,-98.803276,-49.90568
-19.918116,-96.077675,-82.782646
-13.471671,-133.42693,-26.424227
-12.025334,-139.84958,-24.537603
-30.040665,-140.0041,-27.048452
-50.449604,-127.64836,29.227816
-49.776997,-125.693,29.723158
-3.708356,-107.166306,-59.061638
-12.949802,-96.70425,-43.656723
-5.3593626,-87.241325,-29.237556
-17.405169,-98.50396,-73.28117
4.776844,-112.43646,-52.18712
-6.854571,-103.64397,-65.384155
-4.3499336,-102.817116,-54.536118
-14.349792,-103.13139,-69.86111
5.5425286,-107.0733,-42.428688
-14.24005,-102.766525,-80.47809
-6.9537354,-105.164085,-61.824524
-8.340456,-103.235886,-58.90374
-8.300057,-140.07062,-21.189268
-3.060367,-104.37425,-3.2885013
-26.292448,-95.174034,-85.24736
-50.50657,-123.914856,29.283083
-15.602921,-132.82492,-2.054725
-7.6612062,-102.83985,-68.648834
-18.706738,-96.74849,-75.7395
-15.56269,-119.497,-74.60985
-11.4074745,-138.62436,-18.637774
-10.550863,-97.640465,-44.15512
-24.42871,-126.96433,-1.573016
-24.825518,-122.56101,-84.56111
-16.824503,-94.80967,-53.489887
-8.511496,-134.47757,-20.705835
2.2451746,-121.36004,-48.053543
-16.134764,-134.93915,-9.249142
-7.711582,-105.49836,-60.28209
-26.883781,-93.65939,-78.67589
-16.10901,-129.87717,-13.742793
-7.36459,-140.61641,-18.67224
-14.971115,-140.80812,-14.729237
-0.70973045,-138.99312,-21.623182
-11.164652,-143.49532,-16.434559
-23.223274,-102.760025,-73.23274
-8.271956,-136.05846,-15.143453
-11.231774,-105.59111,-57.120148
-6.4754076,-122.467125,-37.705334
-20.207367,-138.9189,-44.837803
-12.267397,-100.645004,-23.633543
-1.8010324,-140.58984,-40.490765
-8.398938,-109.03971,-55.226357
-20.469635,-95.33745,-38.90068
3.3763702,-124.158714,-33.767784
-5.252573,-114.03837,-48.79783
-7.3330717,-115.83236,-53.354534
-16.733624,-109.164986,-75.61305
-23.63744,-119.68803,-62.47271
-2.5348494,-117.31604,-8.226727
-2.992701,-111.34693,-46.102577
-3.1335738,-128.18275,-3.3241196
-0.85314286,-140.93265,-27.916712
-1.3478403,-125.096664,-39.870106
-39.24375,-125.598236,31.701448
-10.729319,-130.31416,5.4924607
-14.690747,-101.31791,-57.84975
-3.8751035,-117.02304,-46.98011
-23.594263,-128.87656,-1.0013206
-8.807383,-104.29895,-31.854435
-9.607882,-131.27081,11.292112
-36.793434,-126.031784,32.404945
-7.8060484,-106.4307,-18.444773
-3.139079,-125.99475,-42.49318
-10.710776,-146.6122,-48.51671
-1.7475388,-136.97058,-11.932621
-4.7733126,-137.77228,-14.35767
-2.0042944,-139.44142,-15.791507
2.212326,-112.86194,-13.322372
-10.126551,-122.06081,12.1149
-19.580399,-105.12926,-56.852776
0.056838073,-139.88623,-30.143858
-27.582783,-103.475975,-64.11866
-7.249734,-111.78682,-52.665718
-17.131075,-106.04765,-55.767902
-16.146229,-101.84037,-62.78869
-23.114128,-99.277626,-55.18907
-13.8058,-144.17897,-21.697966
-2.5408409,-142.34012,-23.976011
-14.760339,-102.08007,-60.53318
-6.289379,-106.877815,8.08049
-11.688932,-112.996414,-53.32554
-2.8128834,-118.34091,-36.595398
-30.856733,-98.193214,-72.61526
-28.569254,-127.31009,27.410517
-20.311293,-98.25051,-46.417427
-5.8584685,-120.242775,-44.462936
-4.394393,-111.30898,-49.81985
-20.09295,-102.55423,-58.088226
-37.95275,-131.54861,26.738867
-8.558637,-110.42261,1.5991399
-17.603195,-133.23633,9.531569
-29.348549,-109.77327,-70.61877
-12.501,-103.77894,-35.60566
-5.5863805,-128.27997,-43.49449
-0.87561345,-115.18273,0.83102286
-14.736239,-130.23685,3.8191824
-15.543619,-131.56671,6.1054645
-8.282095,-113.258224,-41.42078
-11.432431,-109.70154,-51.431297
-2.4594486,-111.67464,10.32645
-15.810008,-109.93337,-2.6005158
-31.41674,-115.6873,-67.82311
-19.660488,-99.485916,-27.292107
-5.0017905,-128.83983,7.9094577
-7.690911,-143.77905,-16.386936
-4.9644732,-123.038864,-39.65631
-5.163321,-127.15191,-4.099991
-31.19637,-125.71406,20.903978
-0.39949378,-116.72667,3.8700905
-9.664531,-136.02708,3.669155
-21.733416,-125.02626,-38.231754
-12.443652,-108.58414,-33.39075
-0.19071056,-132.3183,-36.9381
-1.8412838,-121.818954,12.003309
-0.519016,-140.61696,-26.580229
-22.296463,-108.4177,-57.826103
-12.225167,-131.81766,10.990409
-24.433214,-123.55415,-46.45608
-7.498995,-143.00328,-20.934378
-23.319845,-103.389275,-57.387703
-15.7294655,-110.870255,-35.687504
-17.142035,-144.35211,-23.651571
-6.1859016,-124.22832,-38.77854
-9.977988,-117.19934,-44.175873
3.419824,-126.368546,-19.395624
-22.656681,-126.98779,23.134249
-27.423065,-108.36485,-59.488564
-21.516834,-101.697365,-29.888298
-3.6463587,-141.79364,-31.70583
-4.9549494,-140.13953,-9.497383
-7.177022,-124.39957,-19.559935
-8.312671,-114.92676,4.0052147
2.2362397,-127.65793,-15.240857
-26.435295,-107.77039,-59.545288
-3.7169313,-132.29555,-36.840813
-6.3789997,-108.10917,15.636204
-10.413335,-137.70859,-5.6577525
-5.060987,-118.05201,3.1754708
-10.251832,-113.25147,-41.018124
-17.037447,-123.413025,29.845171
-6.1644926,-124.157104,7.483131
-33.13556,-100.59976,-70.16675
-27.19148,-125.80152,29.866629
0.41900218,-135.4558,-32.23811
-2.2203262,-124.149994,-24.787151
-6.75642,-118.40144,7.704802
-4.6798143,-145.9739,-23.777716
-12.345903,-114.321106,-19.24757
-16.241222,-112.281845,1.4419556
-4.7930155,-145.1013,-28.19451
0.23354308,-119.52678,-0.71283716
-0.6345405,-136.15997,-34.95862
-25.799608,-108.20152,-59.138123
-3.9205995,-114.507935,11.505808
-12.70551,-128.05264,-45.57316
-4.6835885,-142.36514,-26.38595
-11.452735,-137.31683,-37.86281
-7.269616,-114.47911,18.601152
-18.417873,-111.040726,-18.594051
-12.994329,-119.24428,-47.7815
-2.0764756,-133.49034,-22.042788
-8.589405,-128.02977,-42.928986
-4.6074715,-129.91273,-30.207163
1.2791595,-128.98318,-15.833353
-1.2877934,-124.38959,-3.6190262
-15.275352,-109.17282,-3.9217036
-28.35588,-105.106346,-63.974247
-1.6123414,-131.80925,-34.240326
1.3981748,-134.26888,-33.49652
-39.874153,-124.31987,30.894463
-21.769892,-109.34796,-49.805435
-16.402794,-118.82431,-34.13048
-11.117333,-142.47357,-42.697666
-10.321936,-138.38712,-25.770859
-8.693464,-118.68123,5.6071773
-14.259197,-138.93102,-34.133297
-16.461847,-122.46733,-49.508907
-16.897394,-119.955826,-47.875603
-21.185974,-129.28952,-44.832653
-18.135162,-122.322266,30.254015
13.839072,-115.442795,-3.1794796
-17.601828,-130.744,-41.91629
-1.6901711,-138.70634,-31.390913
-9.659373,-125.61249,-38.0027
-29.141636,-109.546394,-53.869812
-8.1155405,-127.49812,-38.18525
-1.1132225,-116.53354,17.209387
-7.077197,-116.6603,16.625631
-2.8558247,-134.36134,-31.324446
-4.2073326,-136.64687,-35.591442
-17.392704,-116.71004,-38.284096
1.8184273,-129.73785,-6.9383817
-6.0564003,-136.6927,0.5340916
-5.236089,-122.1664,14.329632
-5.135646,-125.35053,3.5381243
-19.849804,-115.51007,-34.81919
-27.047762,-112.25196,-54.186478
-15.032825,-114.4782,11.401856
-10.527084,-128.85896,-42.08331
-1.0588536,-117.75108,10.7565775
-7.305282,-142.40303,-14.340261
-6.490469,-141.72417,-30.00809
-7.83929,-132.51346,4.322845
-3.006963,-116.150955,18.303995
-19.832306,-127.68196,23.562397
-9.522641,-119.684326,3.813686
-4.863824,-129.51132,6.2607813
-8.924467,-116.55093,23.334995
-6.5671515,-125.97151,-25.463974
0.19284372,-133.28326,-34.467274
-34.49822,-129.28078,29.520746
-6.5645504,-134.73181,-37.697598
-9.0074,-124.48549,-29.611414
-27.24599,-125.562096,30.864233
-4.490616,-119.2046,16.5011
-15.813162,-128.76205,4.5365186
-5.807783,-123.306915,17.359833
-6.408761,-123.31816,6.352285
-8.105519,-140.10248,-2.2566934
-18.64448,-114.356094,-26.54233
-3.9507291,-117.64145,20.657211
-16.094265,-123.500916,28.193068
-9.055249,-121.923164,19.404293
-6.6202674,-143.29163,-27.909903
-7.1993685,-122.36911,10.4121475
-4.2990737,-123.979996,-42.291473
-10.784008,-121.49431,26.76412
-5.0683722,-121.133804,22.322958
-6.9249444,-119.53584,13.818637
-14.640932,-126.33049,14.764904
-24.111528,-116.570526,-52.570976
-6.790803,-123.309494,19.81102
-8.846559,-124.647385,23.744537
-5.874041,-136.78171,-0.8745677
-3.4210126,-116.183914,22.808638
-9.801282,-115.38173,22.933304
-5.037313,-117.16124,28.017523
-13.441874,-121.66156,26.443106
-6.3341675,-135.40457,-30.753244
-1.0273081,-129.26613,-5.917708
2.4776585,-122.00279,1.8154253
-24.109547,-116.092316,-45.910416
-5.6195917,-129.47922,-9.098666
-4.356003,-123.06111,9.745288
-5.6222687,-131.23131,-37.29979
-9.766848,-132.14235,-13.52463
-10.101607,-135.90794,-26.347256
-10.862289,-128.96164,-20.817934
-1.2339112,-138.88461,-21.083
-31.340195,-129.29913,29.639702
-9.2575655,-134.30719,4.0302987
-13.515503,-124.092384,-10.407896
-15.649531,-125.161835,22.229288
-11.690265,-129.03256,-40.60667
-29.83495,-114.51225,-48.183884
-4.5285077,-138.43542,-34.887775
-4.8551455,-129.3388,6.0099373
-3.7838528,-123.73181,3.194924
-29.343134,-110.14864,-55.705505
-0.31406245,-137.43073,-26.920855
-8.80154,-117.89874,21.150469
-11.126672,-136.84418,-18.41162
-6.2761517,-133.45322,-27.921831
-7.413826,-141.9094,-33.79658
-0.61376923,-118.23973,17.586123
-9.050202,-120.79615,18.438791
-26.98831,-115.8058,-54.219517
-9.238294,-129.80722,11.630472
-6.5490456,-121.70744,8.244187
-8.706722,-128.55678,-36.17074
14.061816,-122.50416,-35.397793
-4.8089623,-122.62367,8.234151
-17.220608,-127.33685,28.714441
-3.5661383,-137.94739,-32.53233
-5.739972,-135.4399,-30.471632
-13.899978,-118.82105,15.821465
-13.019933,-122.8121,27.399588
-6.070467,-122.20099,20.511621
-10.718036,-117.4082,27.07574
-3.881477,-119.38042,19.385612
-6.704579,-119.4906,24.262598
-19.093424,-126.474304,-46.8133
-4.3351474,-134.18263,-31.07257
-4.0979443,-122.41446,13.602478
-2.9628594,-127.73887,3.5426114
-0.7919838,-118.983376,15.657402
-6.6496463,-128.9991,7.2539883
-9.966572,-119.98146,18.373224
-13.00285,-131.42241,-43.907806
-4.802682,-130.56696,-0.3538293
-5.8913164,-130.49382,-29.335138
-6.742653,-123.384995,17.743784
-19.19085,-122.09,-22.215616
-2.4127362,-141.12291,-30.05921
-9.902764,-124.99855,21.2294
-14.078584,-121.74702,0.008080633
-3.880534,-122.23398,14.0919695
-6.820549,-117.56648,23.99135
-10.96525,-127.20856,18.768534
-24.670586,-117.41839,-41.13568
-3.4223015,-141.30112,-27.236307
-9.565677,-126.28329,21.497484
-11.86151,-122.053665,29.80546
-14.223809,-123.26842,29.688772
-5.5803456,-136.33281,-21.339058
-1.4544165,-136.13991,-20.38673
-9.976693,-125.06811,21.31313
-7.01672,-120.64841,22.300701
-15.473529,-133.86876,-32.529713
-12.314965,-121.95271,28.845785
-18.161842,-125.28752,28.382856
-8.022897,-135.4892,-23.255707
-12.736595,-134.62338,-39.677876
12.755296,-116.43426,-0.8935585
-21.156345,-108.179565,-45.36283
-8.524587,-137.99738,-3.2759476
-1.2714835,-116.38535,20.56105
-11.077903,-128.52057,15.166142
-14.171482,-122.54435,29.362253
-2.0341442,-138.40616,-23.34452
-7.7017612,-121.816025,19.557354
-11.806371,-124.90747,23.37494
-7.88025,-127.16423,8.479989
-6.1509933,-134.54523,-0.9608029
-6.6481266,-121.02692,19.61785
-14.188623,-122.6631,13.501673
-10.33619,-137.10944,-36.75515
-14.056006,-124.93398,24.982708
-3.6508577,-112.229324,27.717817
-7.492682,-121.94882,23.044607
-4.8498945,-121.652054,17.331831
-12.340695,-124.2493,25.501446
-8.28851,-121.37366,21.863459
-11.991842,-119.562035,23.156107
2.573713,-135.83978,-32.040684
-4.001628,-134.04929,-1.7913822
-5.243858,-121.90418,17.22508
-9.02963,-126.41371,8.892411
-5.7747107,-126.00942,9.688476
-12.908265,-122.88313,26.340433
-1.6886365,-134.59506,-14.735636
-10.706349,-136.15356,-28.143599
-12.366491,-125.668785,22.373957
-3.6369503,-133.28981,-7.1195793
-6.5922565,-117.67292,23.964956
-13.194746,-123.91193,24.97925
-1.9146028,-140.31906,-30.571558
-7.989365,-120.7556,24.494905
-16.104366,-123.66334,29.219004
-13.153658,-123.54118,27.45098
-2.584712,-141.05798,-30.046597
-14.03046,-120.954185,28.076242
-8.208029,-120.08149,26.63996
-9.363268,-119.82187,28.999826
-10.535949,-121.53648,26.584555
-2.1673422,-125.77054,5.238564
-11.373799,-125.53824,21.107157
-12.319341,-123.22629,27.73247
-14.760596,-123.42313,29.822306
-5.679366,-131.78293,-0.83024526
-13.727213,-134.55777,-40.81881
-27.513025,-116.4137,-36.98519
-7.793746,-119.79334,26.573235
-7.195259,-124.93587,13.728619
-16.06622,-124.92169,3.5515022
-9.561834,-121.67761,24.438204
-4.1282396,-136.63226,-13.489993
-17.808641,-135.73927,-39.50089
-5.1031575,-142.20865,-33.0555
-5.2600107,-119.55966,23.799168
-6.4223466,-142.04681,-23.552279
-3.5698843,-135.52777,-16.055696
-11.662429,-124.123085,24.967508
-9.499588,-127.75813,14.693481
-13.767949,-133.91055,-10.698754
-6.393664,-141.99437,-23.564566
-9.887083,-126.87646,15.08489
-11.167372,-124.01462,23.098291
-7.6833324,-144.65997,-32.56128
-11.039462,-124.83382,20.769606
-14.091379,-127.85968,25.527262
-8.028595,-134.47403,-31.651892
-13.755939,-122.465515,29.15759
-12.813376,-122.02113,29.326885
-13.669128,-126.17787,13.219456
-12.253171,-123.65341,24.973347
-12.32727,-123.562164,24.970322
-13.532394,-122.40538,29.275766
-12.014935,-124.3344,22.75659
-13.490928,-123.90416,26.732668
-12.980916,-122.17998,29.493895
-12.564902,-122.94769,27.177053
-5.8695602,-143.79475,-30.51209
-13.258122,-122.29413,29.383766
-21.717192,-125.64308,30.18774
-18.049482,-126.59074,24.809881
-7.4183135,-144.54712,-32.273136
-36.76539,-110.75329,-61.726833
-14.864709,-123.5842,28.579355
-12.980916,-122.17998,29.493895
-10.027787,-124.04889,20.549429
-15.002086,-121.982925,28.796812
-16.788548,-122.46988,25.629961
-15.709044,-123.16556,28.196392
-13.80363,-122.51372,29.169636
-10.99735,-124.78017,20.758184
-11.106708,-123.09369,25.066647
-11.527337,-124.10503,23.011105
-13.447726,-126.07336,19.644144
-3.0668347,-138.74106,-13.015787
-12.642317,-128.47952,19.848576
-11.63091,-121.80516,22.76552
-13.184487,-125.58893,26.43895
-13.353402,-125.42473,26.781715
-10.984224,-127.17478,21.65882
-12.617585,-122.58318,27.693659
