24,11,11,0,0,0,0,0,210,1043,4.97,13,56,43,441,10.26,4,1,1,17,3,0
23,11,10,0,0,0,0,0,150,706,4.71,11,73,57,519,9.11,4,0,0,15,2,0
23,11,11,0,0,0,0,0,181,824,4.55,7,35,26,378,14.54,7,0,0,14,0,0
24,11,11,0,0,0,0,0,13,81,6.23,0,94,65,1106,17.02,11,0,0,12,0,0
23,11,11,264,391,3628,37,10,42,186,4.43,2,0,0,0,0.0,0,7,2,2,0,0
23,11,11,0,0,0,0,0,217,1074,4.95,6,62,47,363,7.72,2,4,1,8,0,0
25,9,9,0,0,0,0,0,143,741,5.18,7,58,42,448,10.67,4,1,0,11,2,0
21,10,10,0,0,0,0,0,158,728,4.61,7,79,64,540,8.44,3,0,0,10,1,0
23,10,9,0,0,0,0,0,173,796,4.6,10,60,45,411,9.13,1,3,1,11,2,0
29,11,11,0,0,0,0,0,0,0,0.0,0,101,67,914,13.64,7,1,0,7,0,0
25,11,11,0,0,0,0,0,0,0,0.0,0,97,86,1080,12.56,8,2,2,8,0,0
26,10,10,0,0,0,0,0,0,0,0.0,0,106,72,953,13.24,9,0,0,9,0,0
39,11,11,272,356,3135,29,2,24,24,1.0,3,1,1,1,1.0,0,3,0,3,0,1
30,10,10,0,0,0,0,0,0,0,0.0,0,109,62,807,13.02,11,0,0,11,0,0
22,10,10,0,0,0,0,0,136,632,4.65,4,71,60,496,8.27,4,1,1,8,0,0
29,11,11,0,0,0,0,0,2,12,6.0,0,125,84,1305,15.54,3,2,2,3,0,0
28,10,10,0,0,0,0,0,2,20,10.0,0,115,85,1013,11.92,7,1,1,7,1,0
33,11,11,310,434,3683,24,5,22,97,4.41,2,0,0,0,0.0,0,7,3,2,0,2
24,11,11,258,381,3547,26,6,35,88,2.51,1,0,0,0,0.0,0,6,2,1,0,3
26,10,10,0,1,0,0,0,1,-7,-7.0,0,96,68,950,13.97,8,2,2,8,0,0
28,10,10,0,0,0,0,0,0,0,0.0,0,103,77,804,10.44,5,0,0,5,0,0
25,10,5,0,1,0,0,0,2,1,0.5,1,65,39,463,11.87,9,0,0,10,0,0
26,10,10,1,1,57,1,0,5,19,3.8,0,106,69,932,13.51,5,2,1,5,0,0
26,10,3,0,0,0,0,0,61,230,3.77,4,89,66,562,8.52,6,0,0,10,0,0
26,11,11,0,0,0,0,0,13,111,8.54,0,90,59,904,15.32,4,0,0,4,0,0
27,10,10,0,0,0,0,0,168,629,3.74,6,46,32,309,9.66,2,2,2,8,0,0
25,11,11,0,0,0,0,0,7,41,5.86,1,84,59,964,16.34,3,1,0,4,0,0
25,10,10,0,0,0,0,0,0,0,0.0,0,71,50,775,15.5,3,0,0,3,1,0
25,10,10,0,0,0,0,0,0,0,0.0,0,91,56,957,17.09,5,2,1,6,0,0
33,11,11,0,0,0,0,0,183,758,4.14,6,20,16,177,11.06,1,3,2,7,0,0
29,10,10,225,329,2443,20,6,77,354,4.6,4,0,0,0,0.0,0,5,0,4,0,2
36,10,10,271,416,3202,23,10,22,76,3.45,3,1,1,-1,-1.0,0,6,2,3,0,3
24,10,8,0,0,0,0,0,0,0,0.0,0,48,34,565,16.62,5,0,0,5,0,0
24,11,1,0,0,0,0,0,6,27,4.5,0,66,47,625,13.3,8,2,1,8,0,0
25,11,9,0,0,0,0,0,1,8,8.0,0,84,52,804,15.46,5,1,0,5,0,0
31,10,10,1,1,28,1,0,4,53,13.25,1,80,60,763,12.72,3,1,0,4,0,0
24,10,3,0,0,0,0,0,121,670,5.54,5,31,24,187,7.79,1,0,0,6,0,0
31,10,8,0,0,0,0,0,0,0,0.0,0,65,45,577,12.82,4,0,0,4,0,0
22,10,8,0,0,0,0,0,1,13,13.0,0,93,64,866,13.53,3,0,0,3,1,0
25,11,9,0,0,0,0,0,122,506,4.15,2,37,29,268,9.24,5,1,0,7,0,0
25,9,9,0,0,0,0,0,7,36,5.14,0,103,71,713,10.04,5,0,0,5,1,0
24,10,10,210,321,2469,20,9,51,363,7.12,3,0,0,0,0.0,0,4,2,3,0,3
24,10,10,0,1,0,0,0,2,3,1.5,0,81,56,756,13.5,5,0,0,5,0,0
29,10,10,269,400,2769,29,9,21,61,2.9,0,1,0,0,0.0,0,3,1,0,0,2
