-113.21037,-34.74514
-114.55149,-27.65998
-111.70856,-32.45751
-111.06006,65.11965
-1575.6626,1478.7043
-113.155655,-35.230038
-112.69588,-30.132114
-115.29305,-28.254147
-112.36601,-32.81518
-107.96382,64.26061
-109.8443,66.74891
-108.91882,65.43676
-1575.4072,1478.7949
-106.905396,62.307423
-114.88672,-27.33466
-111.16588,68.376205
-109.78688,65.67696
-1575.429,1478.9503
-1575.4243,1478.9551
-108.79161,65.83196
-106.612816,62.025833
-99.04372,49.31232
-112.88216,67.40207
-118.76189,-3.3390896
-110.88836,61.33279
-110.12233,-30.015934
-108.975044,64.43471
-105.40964,60.973644
-108.14462,65.23402
-108.49426,-33.06593
-1575.894,1478.4729
-1575.4402,1478.8907
-100.8687,54.028774
-103.50748,56.206593
-106.74389,61.9006
-108.178024,60.02135
-109.45914,-32.7074
-102.06238,55.109425
-108.75194,64.35263
-109.3456,-27.81398
-106.631165,59.754406
-1575.8945,1478.4698
-105.79134,60.949993
-1575.5321,1478.7919
-102.91855,56.041378
-103.568405,58.00011
-102.84477,52.0963
-99.16504,49.872913
-108.29094,59.655476
-109.21756,-32.414288
-115.6359,-9.412118
-1575.6709,1478.647
-101.93848,53.619915
-110.33722,-32.976204
-101.20075,54.440178
-99.1758,49.570408
-110.61446,-19.27761
-108.73164,-33.673
-101.68941,53.676342
-106.93447,-32.64974
-106.650024,-30.911484
-103.523636,56.521793
-1575.2732,1478.9485
-101.586136,55.04201
-107.20187,-33.901054
-97.76081,48.457157
-98.614685,49.763702
-99.9413,51.077778
-103.88267,-29.411621
-100.30812,52.76682
-103.30136,53.65317
-1575.7905,1478.4143
-103.68053,55.275356
-107.32425,-32.5924
-40.269592,-0.6319757
-1575.6534,1478.8948
-44.662155,-9.566065
-107.88338,-32.997158
-1575.7921,1478.5698
-1575.8447,1478.4888
-1575.4495,1478.8125
-1575.6472,1478.8951
-1575.6505,1478.624
-1575.5063,1478.8073
-1575.8231,1478.4178
-1575.4448,1478.8171
-1575.4493,1478.8118
-1575.6656,1478.6855
-1575.7513,1478.6245
-1575.4583,1478.8098
-1575.4497,1478.8124
-1575.7465,1478.6259
-1575.8867,1478.3435
-1575.6753,1478.8912
-106.76803,-23.509193
-106.49179,-32.74089
-103.1799,-28.531546
-102.604614,-28.096205
-108.79161,-21.322319
-1575.7057,1478.5281
-107.59442,-33.773785
-108.13764,-23.98812
-107.54445,-33.882603
-101.061035,53.71709
-105.03714,-32.739605
-1575.6125,1478.4849
-103.8918,-27.371075
-1575.6951,1478.7269
-102.94,51.656563
-99.793175,52.319218
-103.83282,56.426594
-103.11159,56.52306
-100.34632,52.624855
-101.52914,54.1796
-97.06662,45.59585
-96.376755,45.701645
-103.46127,46.99117
-101.10441,53.418884
-103.32007,51.417973
-104.47186,-32.081936
-105.23836,-33.291317
-97.92329,47.757954
-101.30388,52.794754
-104.374,-25.337324
-101.2151,52.711933
-108.23391,42.235683
-1575.5225,1478.5059
-98.84906,50.810055
-102.471054,-30.910637
-101.571884,52.193005
-101.57443,-31.125011
-105.34427,-19.823055
-98.054115,48.498684
-107.44623,5.5859957
-100.31113,52.723335
-101.23587,-28.554853
-1575.5306,1477.7882
-99.296875,50.4266
-1575.8591,1477.6598
-95.31619,-25.602392
-104.53159,45.669918
-100.8917,-21.245735
-96.34122,46.84531
-100.12805,51.099598
-93.07475,42.13647
-93.22277,42.707947
-97.89477,-3.3318322
-98.82999,49.399487
-98.3926,50.201862
-98.08852,47.6392
-97.84803,-20.63011
-101.070175,51.586067
-93.373886,41.96214
-101.703766,49.402393
-94.213486,43.69853
-107.34406,27.892612
-97.33026,48.23423
-98.30523,-22.733505
-90.94592,36.786816
-97.92218,47.605354
-90.524284,37.317116
-102.436325,-27.838688
-97.42067,-22.17878
-90.91197,17.2143
-97.9435,49.48395
-97.188416,46.329098
-91.154724,-16.872513
-99.94859,-26.864859
-93.72298,44.07867
-1575.9238,1477.0613
-96.26924,45.36597
-95.0809,-16.545813
-96.02794,43.6041
-94.9821,45.19531
-95.3914,43.74831
-93.386246,42.515087
-89.19202,-14.530538
-88.17462,33.114643
-90.793686,38.460033
-100.04931,-27.481073
-95.50675,-21.174082
-90.563255,38.86938
-1024.0659,739.33905
-93.02057,40.95875
-99.46527,-26.89952
-92.790665,42.13183
-96.94159,-26.744164
-88.889694,34.06236
-86.609024,31.427803
-92.05588,40.9229
-1433.347,1179.1134
-96.83859,46.809547
-93.90343,41.804783
-92.05885,35.560406
-98.27447,-28.156776
-94.36949,43.198742
-91.34377,35.9445
-95.62701,44.60068
-99.243904,-27.410213
-90.668945,36.175636
-90.55887,37.01765
-88.43268,-25.287367
-91.51612,38.689686
-79.52605,22.330746
-81.85852,24.63253
-101.33261,-1.9233716
-89.42822,35.28648
-85.41783,29.424501
-88.61425,35.49382
-85.24926,27.540146
-90.19829,36.586514
-92.52565,40.31982
-93.52449,42.540768
-87.6113,32.274906
-89.92703,34.664852
-95.58066,-11.311093
-92.40103,40.049786
-92.61005,40.21642
-88.087234,33.763626
-95.87065,36.314137
-95.578316,-9.511348
-94.36691,34.724022
-90.895355,-23.491966
-90.766846,39.68249
-92.82322,40.50218
-92.015076,36.463455
-91.02047,-26.749052
-92.33858,39.162174
-83.09616,25.018337
-86.42622,31.007507
-97.607056,-6.287343
-1574.1749,1474.2539
-81.34361,24.17397
-91.58548,38.121082
-87.02249,30.891323
-87.91754,-0.13175565
-84.47005,27.307735
-90.88269,37.610676
-93.47719,40.006382
-90.07532,36.102924
-90.45924,-25.754723
-84.2569,27.171135
-96.72264,-20.921898
-82.7164,28.033274
-82.36456,17.775158
-76.71988,17.402262
-91.091515,35.30889
-88.888855,34.670887
-86.08853,-25.965153
-73.71852,14.018629
-80.58115,22.833408
-73.49621,14.776631
-85.27501,29.510551
-1254.5586,1022.9151
-87.74809,32.682617
-84.15384,28.017467
-150.16249,17.129969
-76.45294,19.55909
-86.88164,15.326902
-85.04219,26.623455
-89.882904,34.116203
-88.11917,34.744846
-76.36291,17.317703
-81.497086,23.147438
-75.32052,17.275206
-83.060135,26.583858
-86.10929,-25.37491
-83.36986,21.609629
-72.36505,17.10769
-93.95325,9.553295
-82.443436,23.383202
-1362.3893,1212.3148
-81.65514,24.607738
-80.38028,22.73351
-82.902664,20.998148
-81.129745,-20.415083
-80.615845,23.443268
-1316.1083,1172.615
-80.42821,22.016943
-1149.8303,1005.9502
-1175.359,1030.7805
-85.048454,27.467655
-88.841095,-5.081361
-80.56122,22.110928
-77.277435,19.43459
-79.50711,19.971092
-74.759796,14.661735
-83.033966,26.165785
-75.49847,18.97345
-77.51605,18.746582
-84.386856,22.211796
-76.72307,16.914003
-83.537445,28.13893
-76.3992,17.167173
-84.74458,28.19926
-85.05017,27.183603
-86.186615,-16.869892
-74.0654,15.81142
-82.72812,24.576447
-82.88078,25.817833
-77.8289,20.081078
-83.02617,25.204128
-75.746765,10.358803
-76.593704,16.785591
-79.3044,25.663174
-78.08154,-13.601061
-73.62407,16.019993
-81.33669,24.060059
-73.09537,14.1443815
-73.75113,14.15285
-82.04318,24.860859
-72.398926,13.361145
-74.89474,14.377238
-82.046776,21.61869
-80.76992,23.145397
-62.648643,-16.15081
-1333.5371,1170.513
-950.9516,767.9117
-85.851204,-8.854113
-72.95527,12.337299
-1315.2373,1098.7393
-80.2677,-18.669544
-69.04033,10.118584
-72.61127,10.179092
-82.72714,-9.65623
-80.468185,21.807852
-66.302284,8.106515
-67.692245,9.451823
-81.90861,-4.625574
-76.259445,19.83478
-71.841385,-11.973372
-64.92653,13.49918
-71.22437,-18.017014
-67.06499,4.350565
-75.74527,17.985943
-66.02287,1.9516246
-75.2059,16.492937
-64.23063,3.148036
-66.98388,3.4014819
-78.679504,-17.789608
-1104.5544,955.20087
-60.815147,5.7364135
-64.5562,-7.1241455
-64.93758,1.3436995
-64.447914,1.8652921
-75.94494,-16.048628
-75.95662,15.687505
-73.53714,15.674512
-73.88136,14.254151
-74.24916,12.395675
-72.79203,11.758226
-74.92911,14.19798
-1332.6951,1218.1826
-74.94449,-20.477268
-72.129906,14.408011
-71.421005,13.016597
-73.47229,10.121846
-73.332565,13.356601
-70.005295,14.466468
-71.23519,11.516697
-72.217636,12.298059
-58.8183,1.7080925
-71.559586,12.532438
-76.16008,-5.8439064
-75.90662,-20.7768
-69.923294,14.347289
-71.31529,11.62234
-72.89576,13.60024
-70.519745,11.46853
-69.39598,10.961782
-70.94797,10.169417
-71.91846,10.779984
-68.87764,12.711307
-68.704155,9.200609
-67.58506,9.500516
-72.70012,-18.974628
-68.386536,7.8083487
-72.659424,6.0404406
-68.24586,8.867353
-65.77154,7.9654946
-64.407875,12.719919
-67.81933,7.237171
-68.04995,8.307217
-68.03138,9.635413
-70.06886,-12.421069
-74.51782,-17.275858
-68.34161,7.875168
-71.71045,-12.468774
-66.351234,8.278044
-71.5695,-19.040897
-65.67702,6.6437254
-65.27164,6.576402
-67.270386,5.3537345
-65.32335,4.787996
-64.434044,7.5952177
-68.43033,-0.2357412
-65.59592,5.434758
-63.38751,4.7806025
-66.74165,4.8920336
-65.44054,4.827127
-64.362625,2.4056513
-65.721825,2.8976784
-65.50064,-1.2380264
-65.39884,-8.179875
-68.1983,-4.4126472
-62.946724,4.4207535
-71.0652,-17.245823
-67.052376,-14.929031
-63.742332,-1.8892715
-64.984314,-0.098005116
-62.547516,3.590392
-68.32434,-15.408221
-65.50404,4.0829864
-65.53533,4.4262295
-63.996258,4.1990767
-65.34058,3.119155
-61.18126,6.1430354
-63.435513,-4.843039
-69.430824,-15.976407
-65.09599,-14.744542
-62.14685,0.27749604
-63.145103,2.614698
-60.684418,5.0921307
-62.234344,2.285459
-61.34497,3.5264182
-62.251682,-0.41731864
-61.182484,-4.9644117
-62.63765,2.4494169
-62.27619,-15.484677
-61.72731,1.0308926
-62.45623,2.8682125
-919.2457,839.18604
-62.984505,-0.058561623
-61.733727,3.6034982
-60.84266,3.4529073
-61.67913,2.2164922
-41.91682,2.2484171
-64.11459,1.4352524
-60.95733,-15.230911
-60.67694,5.5879116
-62.3672,-0.13207752
-62.232872,-14.734371
-62.909653,-0.018111765
-60.934105,3.005366
-60.844055,3.4327347
-60.90311,4.1046715
-63.796776,3.5020282
-58.327564,-3.679003
-59.613487,1.8810961
-57.965225,1.3128927
-59.215584,0.62872905
-58.781853,-10.224034
-61.39556,0.40753406
-60.06098,1.53829
-61.27886,-0.17920858
-59.541016,-1.1452253
-59.02816,1.2128601
-60.027218,-0.49908477
-63.21367,4.0918756
-60.13765,-0.35075718
-58.849396,0.83294624
-63.54051,5.295465
-56.714478,-13.357412
-59.853386,-1.3219659
-54.24719,2.600547
-56.41966,2.8671534
-60.46344,2.3869581
-60.30988,-2.8226862
-60.337765,1.6335688
-54.69803,-9.78757
-59.87034,0.9652776
-64.72507,4.4536395
-56.874836,-13.310787
-59.577484,1.3688655
-61.117477,-0.043566525
-59.849167,-1.8183551
-58.88361,2.3949041
-58.572754,1.7463381
-59.146145,-0.029525816
-59.985786,0.0055319667
-58.168945,2.4682858
-59.43512,2.7525406
-58.48922,-0.097931206
-60.142387,3.3569548
-39.423775,-6.11547
-46.78698,-12.375528
-48.39456,-11.64601
-32.483505,-3.2475102
-46.966034,-8.396352
-43.970085,-1.929348
-45.01261,2.1093464
-50.016907,-10.97715
-49.628284,-10.252639
-46.78806,-9.837035
-49.875336,-8.343307
-41.861076,2.8673894
-624.5071,554.4537
-32.63299,-2.6391425
-41.555977,-14.229432
-474.16177,410.4386
-69.317,30.84864
-40.269592,-0.6319757
-56.646263,1.7758656
-41.517273,3.3682444
-39.318108,1.3287226
-53.866653,-7.320795
-42.51787,-2.9597974
-36.912094,-0.11534536
-39.33812,-6.2491693
-239.18294,192.87152
-40.269592,-0.6319757
-53.941254,-6.499052
-45.80081,-3.5920923
-45.877254,-9.059853
-47.599125,-12.018733
-28.989134,-6.704193
-39.318108,1.3287226
-36.912094,-0.11534536
-578.66705,515.3363
-42.464424,-13.953258
-119.01033,80.37419
-47.295113,-12.090943
-51.00523,-11.415714
-27.941177,-5.4992094
-41.861076,2.8673894
-28.85709,-8.190008
-52.081345,-13.960369
-43.361115,-13.663754
-23.118378,-7.666609
-34.677017,-1.4422121
-44.46399,-5.889155
-49.170166,-2.824869
-50.65751,-2.9406092
-46.885544,1.4047832
-45.261353,3.1030457
-54.229202,16.84207
-59.157337,-12.562417
-451.53964,395.05716
-37.24991,-2.6802943
-40.551388,-4.542121
-851.5448,773.0158
