0.7514705882352942,0.5994152046783626,0.822550831792976,0.0,0.0,0.8226950354609929,0.0,0.0
0.9705882352941176,0.9269005847953217,0.9574861367837337,0.6136363636363636,0.41025641025641024,0.7304964539007093,0.9208633093525179,0.8977272727272727
0.8823529411764706,0.6023391812865497,0.0,0.0,0.0,0.0,0.0,0.0
0.8970588235294117,0.6842105263157895,0.0,0.0,0.41025641025641024,0.0,0.0,0.0
0.9264705882352942,0.6988304093567251,0.8909426987060999,0.8181818181818182,0.5128205128205128,0.9290780141843972,0.0,0.0
0.8970588235294117,0.6783625730994152,0.8817005545286506,0.7159090909090909,0.5897435897435898,0.8226950354609929,0.8249400479616307,0.7651515151515151
0.9558823529411765,0.7660818713450293,0.8558225508317929,0.0,0.717948717948718,0.8368794326241135,0.8573141486810553,0.8011363636363636
0.9411764705882354,0.8216374269005848,0.9242144177449167,0.7272727272727273,0.6153846153846154,0.7943262411347518,0.8800959232613909,0.8257575757575758
0.8970588235294117,0.6900584795321637,0.9020332717190388,0.0,0.358974358974359,0.0,0.8872901678657075,0.0
0.7514705882352942,0.6666666666666666,0.8909426987060999,0.7045454545454546,0.3076923076923077,0.8156028368794326,0.8633093525179857,0.8428030303030303
0.8676470588235294,0.5818713450292398,0.8336414048059149,0.7386363636363636,0.46153846153846156,0.8156028368794326,0.8645083932853718,0.7935606060606061
0.8823529411764706,0.6549707602339181,0.0,0.0,0.6410256410256411,0.0,0.0,0.0
0.911764705882353,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.0
0.7514705882352942,0.6432748538011696,0.822550831792976,0.6818181818181818,0.5641025641025641,0.8085106382978723,0.841726618705036,0.8125
0.8970588235294117,0.5789473684210527,0.0,0.0,0.38461538461538464,0.0,0.0,0.0
0.8970588235294117,0.5847953216374269,0.8724584103512014,0.75,0.0,0.8297872340425532,0.0,0.0
0.9558823529411765,0.8742690058479532,0.0,0.6363636363636364,0.6153846153846154,0.7304964539007093,0.0,0.0
0.911764705882353,0.5760233918128655,0.0,0.875,0.2564102564102564,0.900709219858156,0.8465227817745803,0.8162878787878787
0.7514705882352942,0.564327485380117,0.8354898336414047,0.0,0.358974358974359,0.8368794326241135,0.0,0.0
0.7514705882352942,0.5730994152046783,0.8262476894639555,0.8977272727272727,0.38461538461538464,0.9574468085106383,0.8177458033573142,0.784090909090909
0.9264705882352942,0.7309941520467836,0.8539741219963032,0.9090909090909091,0.5897435897435898,0.950354609929078,0.841726618705036,0.8087121212121211
0.8823529411764706,0.6608187134502924,0.8484288354898336,0.875,0.8717948717948718,0.8936170212765957,0.8333333333333334,0.7765151515151514
0.9705882352941176,0.9122807017543859,0.0,0.0,0.0,0.0,0.0,0.0
0.911764705882353,0.6929824561403509,0.8576709796672827,0.7386363636363636,0.7692307692307693,0.8226950354609929,0.827338129496403,0.7632575757575758
0.9852941176470589,0.9064327485380117,0.9574861367837337,0.6136363636363636,0.6410256410256411,0.7730496453900709,0.9412470023980815,0.8825757575757576
0.9411764705882354,0.8947368421052632,0.9408502772643252,0.6136363636363636,0.717948717948718,0.723404255319149,0.8932853717026379,0.8579545454545454
0.8823529411764706,0.5877192982456141,0.8632162661737522,0.6704545454545454,0.0,0.851063829787234,0.8501199040767387,0.8200757575757576
0.9411764705882354,0.8654970760233918,0.9593345656192237,0.5568181818181818,0.717948717948718,0.6950354609929078,0.9556354916067146,0.9128787878787878
0.9264705882352942,0.6140350877192983,0.8927911275415896,0.6818181818181818,0.2564102564102564,0.8368794326241135,0.8513189448441246,0.8446969696969696
0.9705882352941176,0.9035087719298246,0.9685767097966729,0.0,0.5128205128205128,0.0,0.0,0.0
0.8970588235294117,0.5701754385964912,0.8280961182994455,0.7954545454545454,0.0,0.8865248226950354,0.0,0.0
0.9705882352941176,0.7660818713450293,0.9149722735674677,0.7045454545454546,0.5641025641025641,0.8014184397163121,0.8836930455635492,0.837121212121212
0.9411764705882354,0.7777777777777778,0.8853974121996303,0.7613636363636364,0.7435897435897436,0.8226950354609929,0.8513189448441246,0.784090909090909
0.7514705882352942,0.5877192982456141,0.822550831792976,0.8295454545454546,0.48717948717948717,0.900709219858156,0.8321342925659473,0.7727272727272727
0.9411764705882354,0.6432748538011696,0.8170055452865065,0.9886363636363636,0.3076923076923077,0.9929078014184397,0.8117505995203836,0.7708333333333334
0.9264705882352942,0.8947368421052632,0.9094269870609981,0.7045454545454546,0.8717948717948718,0.7375886524822695,0.8884892086330936,0.8579545454545454
