8.510678,-3.3609767,-12.665297
-0.6630463,-4.1191645,14.973509
12.399452,-6.7582235,-11.072628
10.737324,-9.96651,-4.101574
0.08707346,-1.8861843,-5.549938
-5.123559,-0.58749783,13.856924
0.64448756,-7.2038326,17.725452
-4.047187,-2.6068547,16.240316
11.568184,-11.15202,3.1327074
-5.104024,2.1770806,10.926518
-5.8595133,1.7678527,11.965623
9.011814,-10.770165,-0.5387431
12.968227,-7.511776,-10.748027
-6.6104836,1.0023415,14.399023
10.31073,-8.824874,-5.2043195
3.7066798,0.9070467,-14.321483
-0.8264346,-2.894856,-1.4655782
-10.44448,8.199327,8.5881195
6.20956,-4.970495,-7.151571
-8.9479475,5.380336,9.798732
-7.553712,1.2497506,14.19532
-8.910622,0.02884403,17.815556
14.833392,-10.3255625,-9.099451
-6.1929655,-1.5111388,16.656704
-2.4373486,-4.7635407,18.341
-2.7519097,-5.1249547,18.892794
-2.4654212,3.78226,4.53885
-2.5500932,-5.3112016,19.952467
-3.3336182,1.5414951,9.174604
16.51314,-16.917448,-2.1265972
2.5559669,2.0058174,-14.434801
-3.753269,-2.0994027,15.2260065
-5.500109,-2.296057,17.118742
-8.422313,3.765017,11.790901
-7.413228,4.6370373,8.130343
-4.701084,-4.856619,20.996288
-4.607812,3.201617,1.4456415
-0.18573385,-2.387265,-4.4324827
-7.1022406,3.3613937,11.750458
-0.15518752,-1.2480077,-5.9477186
0.70350724,-2.712109,11.365474
-0.61421525,1.1797123,-9.036508
-4.5828505,0.08494459,13.122492
11.6106205,-5.5174327,-11.841672
-1.4354243,2.677843,5.104253
13.953065,-9.001188,-9.874645
-1.2648232,-4.5764785,17.190199
-1.2304243,1.5307721,-8.725275
-0.7169624,3.3761857,-5.2325873
-6.101615,0.82319987,12.955306
-8.786258,3.0330572,13.393845
-5.005846,3.7426772,0.94421446
0.34927592,-1.3709689,-6.634755
9.879648,-14.417445,3.565435
-3.1765382,-4.3567023,18.421637
-3.2149487,2.2458897,-0.64621824
-3.630756,-1.194641,6.4664407
-6.3066716,1.7011981,11.845716
-6.4705653,5.50662,6.655706
-2.4830503,-3.9602768,18.355701
-4.8484964,-2.3539052,18.053587
-4.2012157,-1.9771535,15.135185
12.981912,-7.6523886,-10.538064
-2.3568513,3.096413,5.0360513
13.608907,-8.396242,-10.319813
2.8578684,-6.8181624,-1.6648569
-3.0851517,2.653711,-6.5469103
6.3497863,-4.478742,-8.817301
-2.0454102,2.7617135,4.397421
3.439887,0.98496747,-14.245574
-1.5298982,-4.504255,17.296944
-5.982066,3.0223274,9.306164
-7.3935723,1.6290412,8.309371
9.866926,-10.225918,-2.5664306
-6.2906313,1.207357,13.000633
-2.3627803,-4.497039,18.32011
-11.441209,8.597658,9.641267
-7.8402925,4.0094194,10.424679
-2.1165667,-4.101075,17.199905
-6.7463913,3.2380524,10.5801935
-3.243257,-3.7464552,17.039919
-1.0162941,-0.5332383,-5.450302
-4.0757556,1.3985814,2.9785693
6.7151823,-8.686469,-2.4883003
11.460006,-5.488726,-11.642845
11.678324,-8.303203,-7.844103
-6.003809,3.0683377,9.642335
-4.912508,6.453011,3.9108512
15.950458,-16.71616,-1.6458491
2.4091015,-2.3245108,8.24234
11.184766,-5.714896,-10.819994
10.536229,-9.745557,-4.1371646
-5.323837,0.046219643,14.083594
15.978081,-17.022558,-1.2522839
-6.5038486,1.1662356,12.716125
-2.450401,1.2823249,0.78733766
-4.6770124,2.9816372,8.764264
3.1622381,-8.620531,18.193865
